00000,Total,"9,498,120","4,567,570","3,120,430","1,598,010","5,019,150","17,513,280","5,365,200","210,670","81,780","128,910","18,970","97,420","1,506,330","2,461,710","611,444,397","9,498,120","619,634,471","7,585,270","381,656,832","2,222,800","7,039,274","1,611,790","20,102,246","1,462,330","15,424,841","130,340","463,147","1,876,510","17,527,021","1,422,260","40,468,228","996,070","20,602,099","1,824,660","47,858,061","26,370","130,640","425,472","1,448,520","21,640,767","700,590","47,365,432","2,442,400","8,190,074","194,790","50,059","25,830","642,190","233,670","1,577,591","163,640","785,165","623,950","636,980","79,180","188,761","24,450","630,654","2,310,640","60,573,161","323,434,323","653,570","6,643,746","191,460","3,193,454","1,734,850","2,903,743","1,804,880","9,147,960","417,850","250,321","2,228,360","15,983,127","1,526,580","13,343,847","41,380","232,796","64,070","54,272","239,980","419,049","84,190","895,233","1,851,240","12,162,232","944,810","10,648,003","57,230","864,602","7,150,250","432,734,328","7,175,290","89,920,952","148,150","1,022,712","444,020","334,089","2,818,800","3,722,482","448,650","831,286","439,650","250,596","608,040","603,968","567,350","105,449","1,250,980","1,372,342","174,640","121,871","1,341,660","3,015,327","802,630","3,276,054","889,670","3,676,268","371,990","275,479","8,983,240","109,354,516","2,173,680","5,330,642","1,825,410","4,450,164","1,343,700","1,741,255","657,580","575,444","329,720","151,978","6,365,650","86,355,091","7,155,540","91,354,855","153,250","356,846","203,490","1,364,876","1,776,230","9,999,091","7,247,670","23,485,553"
00000,"$1 under $25,000",3875880,2514240,491510,804560,1990740,5713490,1807390,124330,50820,73510,17610,67960,775060,797380,50111275,3875870,51113283,2898830,38639442,444830,348341,299570,681371,261200,422096,5460,3749,957870,5377076,251730,59278,217650,1397241,443190,3908894,5820,57710,161139,171110,345306,107810,284963,904570,1002008,13260,3110,380,3467,49340,124439,17520,51982,106940,89737,33670,89223,500,1883,251080,3888057,3963364,136480,1197092,5160,8472,180470,139927,140260,420097,35300,17205,226170,622273,106000,695653,1630,7559,1280,905,14920,24853,2540,2193,155030,302319,122900,902681,3250,21736,1638800,9553876,1680960,1051416,60,98,191430,55208,528500,193248,17450,1093,37510,12353,172000,99594,167710,30421,134970,40296,8060,3439,732670,983899,524930,2164264,542140,2202919,125650,68994,3492890,9166834,1604420,4136603,1360170,3479010,884870,1119604,308590,268778,270440,106544,1334240,857639,1993570,1932629,0,0,0,0,417800,369340,3203260,7548917
00000,"$25,000 under $50,000",2386610,1193160,593480,523640,1176470,4404700,1433330,59930,25170,34760,1360,28290,464640,513860,85610633,2386610,86642628,2049730,70421124,386660,389571,262320,867236,226990,567421,14580,10501,362170,1954829,212570,343476,186400,1982360,394660,6768586,5680,37530,123336,385220,2664839,108740,937247,529850,1031995,56400,13689,1680,18531,39810,163088,46170,166300,214380,214140,12890,30272,1050,3984,494110,8577426,18503732,185200,1595391,24540,49928,365980,406104,287990,794956,98280,72946,458660,1365731,247190,1564496,7770,36499,6790,6491,73780,124211,5490,5883,356370,991348,269610,2768031,11230,77247,2288910,43122581,2281460,5369957,400,570,184600,131051,978000,849200,56590,6982,150920,87421,215510,220107,326960,63101,497680,436382,48400,28842,214450,469758,237550,954284,263420,1118260,167150,110056,2313330,10206464,568260,1193688,464950,971047,414020,564485,171220,147507,57800,43934,1873990,4520746,1985990,5132917,20,4,20,13,348340,576584,1999880,5554936
00000,"$50,000 under $75,000",1192840,472920,522390,161530,623030,2404040,689430,19630,4230,15400,0,1130,152500,372060,73136914,1192840,74006899,979610,54120304,344890,425799,237760,1075855,213740,742987,20010,17341,180170,1343224,201370,568025,162900,2367651,315800,8122611,4980,18340,69299,295140,4561655,89020,1153336,334720,869985,42260,10683,1770,21368,29490,167917,33570,151368,140250,153329,17080,36845,1570,8272,412380,7994888,25536661,132370,1299959,27280,79395,309350,412556,318930,973912,82510,48074,399360,1543262,278260,1914794,10680,52043,13340,13668,77780,138853,7690,10209,326550,1111595,181550,1791037,10640,80648,1184820,47667864,1180120,6754282,710,985,47690,83111,463180,637540,64420,12028,76700,43776,93550,117403,72680,11927,279120,407632,39520,27886,115240,284376,38440,151705,59110,255683,50730,50102,1165000,8481536,1000,351,290,107,43420,55279,72790,64759,1480,1500,1133940,6117281,1148060,6492191,110,49,0,0,281780,678912,880180,2556342
00000,"$75,000 under $100,000",717530,184300,461950,57730,386780,1630180,450580,4980,1010,3980,0,20,64010,262350,62110196,717530,62794357,577630,42984213,279460,416282,199770,1129779,181780,805163,16060,17078,117040,1102279,172880,758029,134960,2654385,235920,7815419,3290,9380,38165,213020,4391854,72160,1199851,206900,684161,29860,8145,1360,19243,19270,128750,19950,104044,73160,81761,1420,3081,1580,8102,305750,6595399,26584588,84810,911295,21530,83852,231660,359310,265150,965451,59010,31686,300910,1475733,231000,1803339,4280,21010,6580,6064,61330,117839,4560,7962,255800,1024661,114030,1075845,4700,51556,715140,44237891,712520,6632102,1900,2895,15190,44923,288510,442331,57540,14811,57440,34579,58200,72794,0,0,180020,282320,26390,19015,77890,213526,1710,5801,18170,72374,18620,26175,704840,7640153,0,0,0,0,1390,1887,42780,37461,0,0,706450,6188637,708810,6473368,20,3,50,50,199480,618953,491070,1673309
00000,"$100,000 under $200,000",963600,155980,754810,43500,561790,2417890,700660,1780,550,1240,0,20,49230,365200,129998100,963600,131597307,785150,86864483,492270,1087580,378520,3359264,353760,2534921,44060,65157,178300,2660748,344980,3169871,212770,6730211,335940,15135390,5780,7600,33127,282580,6871665,160610,4654688,325890,1599207,49280,13473,7750,134807,46300,385016,38350,234789,89220,98013,14120,29340,6610,64220,559770,14268427,77641038,102170,1300429,58400,374591,433260,865448,518890,2566882,104850,55292,556320,3891428,451720,4297919,13180,73983,24490,20213,12170,13293,22330,62679,493630,2504347,182760,1847217,15270,237185,961610,101121800,959290,17723592,24520,57672,5110,19796,399920,518963,131310,68912,94230,58081,68780,94070,0,0,159190,205712,44030,33912,125580,451905,0,0,6830,27032,9740,19827,950440,18853696,0,0,0,0,0,0,62200,56939,0,0,956620,17203008,957970,17796328,5090,1643,640,460,356720,1865602,552800,2495562
00000,"$200,000 or more",361660,46970,296290,7050,280340,942980,283810,20,0,20,0,0,890,150860,210477279,361670,213479997,294320,88627266,274690,4371701,233850,12988741,224860,10352253,30170,349321,80960,5088865,238730,35569549,81390,5470251,99150,6107161,820,80,406,101450,2805448,162250,39135347,140470,3002718,3730,959,12890,444774,49460,608381,8080,76682,0,0,0,0,13140,544193,287550,19248964,171204940,12540,339580,54550,2597216,214130,720398,273660,3426662,37900,25118,286940,7084700,212410,3067646,3840,41702,11590,6931,0,0,41580,806307,263860,6227962,73960,2263192,12140,396230,360970,187030316,360940,52389603,120560,960492,0,0,160690,1081200,121340,727460,22850,14386,0,0,0,0,0,0,8240,8777,75830,611863,0,0,0,0,100,325,356740,55005833,0,0,0,0,0,0,0,0,0,0,360410,51467780,361140,53527422,148010,355147,202780,1364353,172110,5889700,120480,3656487
